onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
0.0	4.012999999999998	Etrue	1.0	1.553	2 x 3 =	6
4.012999999999998	4.0120000000000005	Etrue	1.0	0.991	4 x 3 =	12
8.024999999999999	4.012999999999998	Etrue	1.0	0.486	3 x 4 =	12
12.037999999999997	4.0120000000000005	Htrue	1.0	0.822	6 x 7 =	42
16.049999999999997	3.009999999999998	control	1.0	0.686	n/a	/BLUEbox.bmp
19.059999999999995	4.815000000000005	Hfalse	0.0	1.579	8 x 9 =	63
23.875	4.0120000000000005	Htrue	1.0	1.109	9 x 8 =	72
27.887	4.012999999999991	Htrue	1.0	0.36	6 x 9 =	54
31.89999999999999	3.210000000000008	control	1.0	0.604	n/a	/BLUEbox.bmp
35.11	4.0120000000000005	Etrue	1.0	0.608	3 x 5 =	15
39.122	4.012999999999991	Efalse	1.0	1.048	3 x 2 =	8
43.13499999999999	3.812000000000012	control	1.0	0.641	n/a	/BLUEbox.bmp
46.947	4.814999999999998	Htrue	1.0	1.106	8 x 6 =	48
51.762	4.814999999999998	Htrue	1.0	1.101	8 x 9 =	72
56.577	4.814999999999998	Efalse	1.0	1.45	3 x 4 =	8
61.391999999999996	3.0090000000000003	control	1.0	0.726	n/a	/BLUEbox.bmp
64.401	3.8119999999999976	control	1.0	0.558	n/a	/BLUEbox.bmp
68.213	4.0120000000000005	Htrue	1.0	1.145	6 x 7 =	42
72.225	4.013000000000005	Efalse	1.0	0.713	5 x 4 =	16
76.238	3.0090000000000003	control	1.0	0.581	n/a	/BLUEbox.bmp
79.247	3.8119999999999976	Htrue	1.0	0.521	7 x 8 =	56
83.059	4.4140000000000015	Etrue	1.0	1.086	5 x 3 =	15
87.473	4.814999999999998	Etrue	1.0	0.929	2 x 3 =	6
92.288	4.413999999999987	Etrue	1.0	0.45	5 x 3 =	15
96.70199999999998	4.0120000000000005	Hfalse	1.0	0.965	9 x 6 =	48
100.71399999999998	4.414000000000016	Etrue	1.0	0.5	2 x 5 =	10
105.128	3.4110000000000014	control	1.0	0.636	n/a	/BLUEbox.bmp
108.539	4.4129999999999825	Etrue	1.0	0.445	4 x 5 =	20
112.95199999999998	3.4110000000000014	control	1.0	0.565	n/a	/BLUEbox.bmp
116.36299999999999	3.4110000000000014	control	1.0	0.545	n/a	/BLUEbox.bmp
119.77399999999999	4.413000000000011	Efalse	1.0	1.035	3 x 5 =	10
124.187	4.4140000000000015	Hfalse	1.0	1.002	9 x 8 =	64
128.601	3.4110000000000014	control	1.0	0.637	n/a	/BLUEbox.bmp
132.012	4.413999999999987	Htrue	1.0	0.84	7 x 9 =	63
136.426	4.814999999999998	Htrue	1.0	0.7	7 x 8 =	56
141.24099999999999	4.614000000000033	Hfalse	0.0	1.419	6 x 9 =	45
145.85500000000002	4.413999999999987	Htrue	1.0	1.341	6 x 8 =	48
150.269	4.413999999999987	Hfalse	1.0	0.733	8 x 7 =	63
154.683	3.8109999999999786	control	1.0	0.828	n/a	/BLUEbox.bmp
158.49399999999997	4.814999999999998	Etrue	1.0	1.104	2 x 4 =	8
163.30899999999997	4.815000000000055	Etrue	1.0	1.47	4 x 3 =	12
168.12400000000002	4.814999999999998	Hfalse	1.0	0.844	9 x 7 =	56
172.93900000000002	4.814999999999998	Efalse	1.0	1.584	5 x 3 =	12
177.75400000000002	4.413999999999987	Efalse	1.0	1.627	5 x 2 =	12
182.168	4.814999999999998	Etrue	1.0	1.01	4 x 2 =	8
186.983	3.812000000000012	control	1.0	0.784	n/a	/BLUEbox.bmp
190.79500000000002	4.413999999999987	Htrue	1.0	0.414	8 x 7 =	56
195.209	4.404999999999973	Htrue	1.0	1.443	6 x 8 =	48
199.61399999999998	22.010000000000048	n/a	n/a	n/a	n/a	/REDbox.bmp
