onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
0.0	4.815000000000001	EFalse	1.0	0.595	6 - 5 =	2
4.815000000000001	4.012999999999998	Etrue	1.0	0.467	7 - 6 =	1
8.828	3.0090000000000003	control	1.0	0.664	n/a	/BLUEbox.bmp
11.837	4.013000000000005	HTrue	0.0	1.075	8 - 3 =	5
15.850000000000005	4.011999999999993	Hfalse	0.0	0.701	8 - 3 =	4
19.862	4.013000000000005	HTrue	0.0	0.811	6 - 2 =	4
23.875000000000004	4.0120000000000005	Etrue	1.0	0.512	7 - 6 =	1
27.887000000000004	3.0090000000000003	control	0.0	n/a	n/a	/BLUEbox.bmp
30.896000000000004	4.013000000000002	Etrue	1.0	0.491	4 - 3 =	1
34.909000000000006	4.814999999999998	HTrue	1.0	0.972	8 - 3 =	5
39.724000000000004	3.0090000000000003	control	1.0	0.432	n/a	/BLUEbox.bmp
42.733000000000004	3.210000000000008	control	1.0	0.451	n/a	/BLUEbox.bmp
45.94300000000001	4.012999999999991	HTrue	1.0	0.709	8 - 2 =	6
49.956	4.0120000000000005	EFalse	1.0	1.029	5 - 4 =	2
53.968	4.814999999999998	Hfalse	1.0	1.255	9 - 3 =	5
58.783	4.814999999999998	Etrue	1.0	0.577	9 - 8 =	1
63.598	3.4110000000000014	control	1.0	0.629	n/a	/BLUEbox.bmp
67.009	4.0120000000000005	Etrue	1.0	0.367	3 - 2 =	1
71.021	4.4140000000000015	Etrue	1.0	0.78	8 - 5 =	3
75.435	4.013000000000005	EFalse	1.0	0.684	7 - 6 =	3
79.44800000000001	3.4099999999999966	control	1.0	0.577	n/a	/BLUEbox.bmp
82.858	4.013000000000005	HTrue	0.0	0.793	9 - 3 =	6
86.87100000000001	3.8119999999999976	control	1.0	0.65	n/a	/BLUEbox.bmp
90.683	4.412999999999997	HTrue	0.0	0.686	9 - 4 =	5
95.096	4.814999999999998	EFalse	1.0	0.751	6 - 4 =	1
99.911	4.414000000000016	Hfalse	1.0	0.868	6 - 2 =	5
104.32500000000002	4.413999999999987	HTrue	1.0	1.111	9 - 7 =	2
108.739	4.413999999999987	HTrue	1.0	0.571	9 - 3 =	6
113.15299999999999	4.815000000000026	Hfalse	1.0	0.787	9 - 2 =	8
117.96800000000002	4.4129999999999825	HTrue	0.0	0.717	9 - 6 =	3
122.381	4.414000000000016	Etrue	1.0	0.681	5 - 3 =	2
126.79500000000002	4.814999999999998	HTrue	1.0	0.615	7 - 3 =	4
131.61	3.8119999999999834	control	1.0	0.717	n/a	/BLUEbox.bmp
135.422	3.812000000000012	control	1.0	0.67	n/a	/BLUEbox.bmp
139.234	4.413999999999987	Etrue	1.0	0.694	6 - 4 =	2
143.648	4.814999999999998	Etrue	1.0	0.637	5 - 4 =	1
148.463	3.410000000000025	control	0.0	n/a	n/a	/BLUEbox.bmp
151.87300000000002	4.413999999999987	Hfalse	1.0	0.39	9 - 6 =	5
156.287	3.4099999999999966	control	1.0	0.514	n/a	/BLUEbox.bmp
159.697	4.8160000000000025	Etrue	1.0	1.677	7 - 5 =	2
164.513	4.614000000000004	Hfalse	1.0	1.248	7 - 4 =	2
169.127	4.814999999999998	HTrue	1.0	0.934	8 - 6 =	2
173.942	4.413999999999987	EFalse	1.0	0.316	7 - 5 =	1
178.356	4.413000000000011	EFalse	err	err	9 - 8 =	3
182.769	4.814999999999998	HTrue	1.0	1.237	7 - 3 =	4
187.584	4.414000000000016	Etrue	1.0	0.598	9 - 8 =	1
191.99800000000002	3.8119999999999834	control	1.0	0.479	n/a	/BLUEbox.bmp
195.81	4.806000000000012	Etrue	1.0	1.117	7 - 5 =	2
200.616	22.00999999999999	n/a	n/a	n/a	n/a	/REDbox.bmp
