onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
0.0	3.9979999999999976	Etrue	1.0	0.886	2 x 3 =	6
3.9979999999999976	3.9990000000000023	Etrue	1.0	0.783	4 x 3 =	12
7.997	3.9979999999999976	Etrue	1.0	0.787	3 x 4 =	12
11.994999999999997	3.9980000000000047	Htrue	1.0	0.767	6 x 7 =	42
15.993000000000002	2.9989999999999952	control	1.0	0.491	n/a	/BLUEbox.bmp
18.991999999999997	4.798000000000002	Hfalse	1.0	0.899	8 x 9 =	63
23.79	3.9990000000000023	Htrue	1.0	0.909	9 x 8 =	72
27.789	3.9979999999999976	Htrue	1.0	1.176	6 x 9 =	54
31.787	3.198999999999998	control	1.0	0.449	n/a	/BLUEbox.bmp
34.986	3.9979999999999976	Etrue	1.0	0.767	3 x 5 =	15
38.983999999999995	3.9990000000000094	Efalse	1.0	0.752	3 x 2 =	8
42.983000000000004	3.7979999999999876	control	1.0	0.976	n/a	/BLUEbox.bmp
46.78099999999999	4.799000000000007	Htrue	1.0	0.712	8 x 6 =	48
51.58	4.798000000000002	Htrue	1.0	0.756	8 x 9 =	72
56.378	4.798000000000002	Efalse	1.0	0.964	3 x 4 =	8
61.176	2.9989999999999952	control	1.0	0.571	n/a	/BLUEbox.bmp
64.175	3.798000000000002	control	1.0	0.524	n/a	/BLUEbox.bmp
67.973	3.9989999999999952	Htrue	1.0	0.956	6 x 7 =	42
71.972	3.9980000000000047	Efalse	1.0	0.879	5 x 4 =	16
75.97	2.9989999999999952	control	1.0	0.87	n/a	/BLUEbox.bmp
78.969	3.798000000000002	Htrue	1.0	0.434	7 x 8 =	56
82.767	4.399000000000001	Etrue	1.0	0.821	5 x 3 =	15
87.166	4.798000000000002	Etrue	1.0	0.671	2 x 3 =	6
91.964	4.397999999999996	Etrue	1.0	0.739	5 x 3 =	15
96.362	3.9980000000000047	Hfalse	1.0	0.878	9 x 6 =	48
100.36	4.398999999999987	Etrue	1.0	1.211	2 x 5 =	10
104.75899999999999	3.3980000000000246	control	1.0	0.891	n/a	/BLUEbox.bmp
108.15700000000001	4.399000000000001	Etrue	1.0	0.68	4 x 5 =	20
112.55600000000001	3.397999999999996	control	1.0	1.783	n/a	/BLUEbox.bmp
115.95400000000001	3.399000000000001	control	1.0	0.495	n/a	/BLUEbox.bmp
119.35300000000001	4.397999999999996	Efalse	1.0	0.853	3 x 5 =	10
123.751	4.399000000000001	Hfalse	1.0	0.683	9 x 8 =	64
128.15	3.397999999999996	control	0.0	0.593	n/a	/BLUEbox.bmp
131.548	4.399000000000001	Htrue	1.0	0.967	7 x 9 =	63
135.947	4.798000000000002	Htrue	1.0	0.827	7 x 8 =	56
140.745	4.597999999999985	Hfalse	1.0	0.874	6 x 9 =	45
145.343	4.397999999999996	Htrue	1.0	0.963	6 x 8 =	48
149.74099999999999	4.398000000000025	Hfalse	1.0	0.971	8 x 7 =	63
154.139	3.798999999999978	control	1.0	0.704	n/a	/BLUEbox.bmp
157.938	4.798000000000002	Etrue	0.0	1.442	2 x 4 =	8
162.736	4.798000000000002	Etrue	1.0	0.678	4 x 3 =	12
167.534	4.798000000000002	Hfalse	1.0	0.987	9 x 7 =	56
172.332	4.798000000000002	Efalse	1.0	0.875	5 x 3 =	12
177.13	4.399000000000001	Efalse	1.0	0.942	5 x 2 =	12
181.529	4.798000000000002	Etrue	1.0	0.71	4 x 2 =	8
186.327	3.798000000000002	control	1.0	0.992	n/a	/BLUEbox.bmp
190.125	4.399000000000001	Htrue	1.0	0.612	8 x 7 =	56
194.524	4.399000000000001	Htrue	1.0	0.685	6 x 8 =	48
198.923	21.998999999999995	n/a	n/a	n/a	n/a	/REDbox.bmp
