onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
0.0	3.9979999999999976	2.0	0.0	1.146	post	cost
3.9979999999999976	2.9990000000000023	5.0	1.0	0.736	n/a	/BLUEbox.bmp
6.997	4.397999999999996	6.0	1.0	1.296	task-Rhyming/perceptual_o.bmp	task-Rhyming/perceptual_p.bmp
11.394999999999996	3.9980000000000047	3.0	1.0	1.166	rum	numb
15.393	3.798000000000002	5.0	1.0	0.945	n/a	/BLUEbox.bmp
19.191000000000003	3.9979999999999905	6.0	0.0	1.126	task-Rhyming/perceptual_c.bmp	task-Rhyming/perceptual_u.bmp
23.188999999999993	3.9980000000000047	1.0	1.0	1.43	fought	sought
27.186999999999998	3.9989999999999952	1.0	1.0	1.057	scheme	theme
31.185999999999993	3.9980000000000047	6.0	1.0	1.302	task-Rhyming/perceptual_m.bmp	task-Rhyming/perceptual_n.bmp
35.184	4.397999999999996	1.0	1.0	1.208	stool	fool
39.581999999999994	3.3980000000000103	5.0	1.0	0.913	n/a	/BLUEbox.bmp
42.980000000000004	4.397999999999996	1.0	1.0	1.095	soak	oak
47.378	4.397999999999996	2.0	1.0	1.606	threat	wheat
51.775999999999996	3.9980000000000047	1.0	1.0	0.832	thread	spread
55.774	4.397999999999996	3.0	1.0	1.104	pile	trial
60.172	4.798000000000002	4.0	1.0	0.925	swap	watch
64.97	3.798000000000002	5.0	1.0	0.792	n/a	/BLUEbox.bmp
68.768	3.397999999999996	5.0	1.0	0.62	n/a	/BLUEbox.bmp
72.166	4.397999999999996	4.0	1.0	1.345	tough	dull
76.564	4.798000000000002	6.0	1.0	1.287	task-Rhyming/perceptual_w.bmp	task-Rhyming/perceptual_e.bmp
81.362	4.798000000000016	1.0	1.0	1.226	sweep	creep
86.16000000000001	4.798000000000002	6.0	1.0	1.568	task-Rhyming/perceptual_k.bmp	task-Rhyming/perceptual_t.bmp
90.95800000000001	3.397999999999996	5.0	1.0	0.783	n/a	/BLUEbox.bmp
94.35600000000001	3.399000000000001	3.0	1.0	1.609	stroke	soak
97.75500000000001	4.396999999999991	4.0	0.0	1.626	trial	fall
102.152	4.798000000000002	6.0	1.0	1.319	task-Rhyming/perceptual_k.bmp	task-Rhyming/perceptual_l.bmp
106.95	2.9989999999999952	5.0	1.0	1.026	n/a	/BLUEbox.bmp
109.949	3.397999999999996	5.0	1.0	1.781	n/a	/BLUEbox.bmp
113.347	3.399000000000001	5.0	1.0	1.503	n/a	/BLUEbox.bmp
116.746	3.397999999999996	5.0	1.0	0.778	n/a	/BLUEbox.bmp
120.14399999999999	3.998000000000019	1.0	1.0	1.494	beef	reef
124.14200000000001	2.9989999999999952	5.0	1.0	1.752	n/a	/BLUEbox.bmp
127.141	4.798000000000016	2.0	1.0	1.219	wart	smart
131.93900000000002	4.796999999999969	2.0	0.0	0.997	dose	pose
136.736	3.399000000000001	5.0	1.0	1.024	n/a	/BLUEbox.bmp
140.135	3.9979999999999905	2.0	1.0	2.416	touch	couch
144.13299999999998	3.9979999999999905	6.0	1.0	1.235	task-Rhyming/perceptual_v.bmp	task-Rhyming/perceptual_m.bmp
148.13099999999997	3.798000000000002	5.0	1.0	0.532	n/a	/BLUEbox.bmp
151.92899999999997	3.798000000000002	5.0	1.0	1.267	n/a	/BLUEbox.bmp
155.72699999999998	3.399000000000001	5.0	1.0	0.622	n/a	/BLUEbox.bmp
