onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
0.0	4.8089999999999975	EFalse	1.0	1.172	6 - 5 =	2
4.8089999999999975	4.009	Etrue	1.0	1.185	7 - 6 =	1
8.817999999999998	3.0060000000000002	control	1.0	0.721	n/a	/BLUEbox.bmp
11.823999999999998	4.008000000000003	HTrue	1.0	1.202	8 - 3 =	5
15.832	4.007999999999996	Hfalse	1.0	1.111	8 - 3 =	4
19.839999999999996	4.009	HTrue	1.0	1.202	6 - 2 =	4
23.848999999999997	4.008000000000003	Etrue	1.0	1.489	7 - 6 =	1
27.857	3.0060000000000002	control	1.0	0.535	n/a	/BLUEbox.bmp
30.863	4.007999999999996	Etrue	1.0	0.508	4 - 3 =	1
34.870999999999995	4.810000000000002	HTrue	1.0	0.401	8 - 3 =	5
39.681	3.0060000000000002	control	1.0	0.444	n/a	/BLUEbox.bmp
42.687	3.207000000000008	control	1.0	0.468	n/a	/BLUEbox.bmp
45.894000000000005	4.007999999999996	HTrue	1.0	1.104	8 - 2 =	6
49.902	4.007999999999996	EFalse	1.0	1.162	5 - 4 =	2
53.91	4.810000000000002	Hfalse	1.0	1.153	9 - 3 =	5
58.72	4.810000000000002	Etrue	1.0	0.57	9 - 8 =	1
63.53	3.4069999999999965	control	0.0	n/a	n/a	/BLUEbox.bmp
66.937	4.007999999999996	Etrue	1.0	1.071	3 - 2 =	1
70.945	4.409000000000006	Etrue	1.0	1.021	8 - 5 =	3
75.354	4.009	EFalse	1.0	1.201	7 - 6 =	3
79.363	3.4069999999999965	control	1.0	0.797	n/a	/BLUEbox.bmp
82.77	4.00800000000001	HTrue	1.0	1.299	9 - 3 =	6
86.778	3.8079999999999927	control	1.0	0.54	n/a	/BLUEbox.bmp
90.586	4.409000000000006	HTrue	1.0	0.538	9 - 4 =	5
94.995	4.809999999999988	EFalse	1.0	1.336	6 - 4 =	1
99.80499999999999	4.40900000000002	Hfalse	1.0	1.281	6 - 2 =	5
104.21400000000001	4.408999999999992	HTrue	1.0	0.857	9 - 7 =	2
108.623	4.408999999999992	HTrue	0.0	0.818	9 - 3 =	6
113.032	4.810000000000002	Hfalse	1.0	1.192	9 - 2 =	8
117.842	4.408999999999992	HTrue	1.0	1.376	9 - 6 =	3
122.25099999999999	4.40900000000002	Etrue	1.0	1.03	5 - 3 =	2
126.66000000000001	4.80999999999996	HTrue	1.0	1.085	7 - 3 =	4
131.46999999999997	3.8080000000000496	control	1.0	0.659	n/a	/BLUEbox.bmp
135.27800000000002	3.8069999999999595	control	0.0	n/a	n/a	/BLUEbox.bmp
139.08499999999998	4.410000000000025	Etrue	1.0	1.07	6 - 4 =	2
143.495	4.808999999999969	Etrue	1.0	0.655	5 - 4 =	1
148.30399999999997	3.407000000000039	control	1.0	0.586	n/a	/BLUEbox.bmp
151.711	4.408999999999992	Hfalse	0.0	2.259	9 - 6 =	5
156.12	3.4069999999999823	control	0.0	n/a	n/a	/BLUEbox.bmp
159.527	4.810000000000002	Etrue	1.0	0.496	7 - 5 =	2
164.337	4.610000000000014	Hfalse	1.0	0.928	7 - 4 =	2
168.947	4.810000000000002	HTrue	1.0	1.218	8 - 6 =	2
173.757	4.408999999999992	EFalse	1.0	1.282	7 - 5 =	1
178.166	4.408999999999992	EFalse	1.0	1.078	9 - 8 =	3
182.575	4.810000000000002	HTrue	1.0	0.89	7 - 3 =	4
187.385	4.408999999999992	Etrue	1.0	1.125	9 - 8 =	1
191.79399999999998	3.8079999999999927	control	1.0	0.562	n/a	/BLUEbox.bmp
195.60199999999998	4.802999999999997	Etrue	1.0	1.378	7 - 5 =	2
200.40499999999997	22.008000000000038	n/a	n/a	n/a	n/a	/REDbox.bmp
