onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
0.0	4.008000000000003	Etrue	1.0	0.632	3 x 5 =	15
4.008000000000003	4.408999999999999	Hfalse	0.0	1.504	7 x 6 =	48
8.417000000000002	4.008000000000003	Efalse	1.0	2.53	2 x 3 =	9
12.425000000000004	4.408999999999999	Etrue	1.0	1.053	3 x 2 =	6
16.834000000000003	4.009	Htrue	1.0	1.172	7 x 6 =	42
20.843000000000004	3.0060000000000002	control	1.0	0.526	n/a	/BLUEbox.bmp
23.849000000000004	3.0060000000000002	control	1.0	0.465	n/a	/BLUEbox.bmp
26.855000000000004	4.007999999999996	Hfalse	0.0	1.967	6 x 8 =	56
30.863	3.0060000000000002	control	1.0	0.762	n/a	/BLUEbox.bmp
33.869	4.810000000000002	Htrue	1.0	2.966	9 x 7 =	63
38.679	3.8079999999999927	control	1.0	0.483	n/a	/BLUEbox.bmp
42.486999999999995	4.409000000000006	Etrue	1.0	1.024	5 x 2 =	10
46.896	4.007999999999996	Efalse	1.0	1.036	2 x 5 =	15
50.903999999999996	4.009	Htrue	1.0	0.498	8 x 9 =	72
54.913	4.810000000000002	Htrue	1.0	1.867	8 x 7 =	56
59.723	4.007999999999996	Htrue	1.0	1.936	7 x 9 =	63
63.730999999999995	4.810000000000002	Htrue	1.0	1.013	9 x 6 =	54
68.541	3.808000000000007	control	1.0	0.584	n/a	/BLUEbox.bmp
72.349	3.0060000000000002	control	1.0	0.409	n/a	/BLUEbox.bmp
75.355	4.408999999999992	Etrue	1.0	1.194	4 x 5 =	20
79.764	3.4070000000000107	control	1.0	0.411	n/a	/BLUEbox.bmp
83.171	4.007999999999996	Htrue	1.0	1.108	8 x 6 =	48
87.179	4.409000000000006	Htrue	1.0	1.207	9 x 6 =	54
91.58800000000001	4.009	Etrue	1.0	1.092	5 x 4 =	20
95.59700000000001	4.8089999999999975	Etrue	1.0	1.737	2 x 4 =	8
100.406	3.4069999999999823	control	1.0	0.517	n/a	/BLUEbox.bmp
103.81299999999999	4.810000000000002	Etrue	1.0	0.396	3 x 2 =	6
108.62299999999999	4.810000000000002	Efalse	1.0	1.512	4 x 2 =	10
113.43299999999999	3.4070000000000107	control	1.0	0.479	n/a	/BLUEbox.bmp
116.84	3.4070000000000107	control	1.0	0.511	n/a	/BLUEbox.bmp
120.24700000000001	4.408999999999992	Etrue	1.0	1.196	3 x 4 =	12
124.656	4.810000000000002	Efalse	1.0	0.827	4 x 5 =	15
129.466	3.8079999999999927	control	1.0	0.459	n/a	/BLUEbox.bmp
133.274	4.00800000000001	Hfalse	1.0	1.768	8 x 6 =	54
137.282	4.408999999999992	Htrue	0.0	1.357	9 x 7 =	63
141.691	4.408999999999992	Etrue	1.0	0.989	5 x 4 =	20
146.1	4.409999999999997	Htrue	1.0	2.199	9 x 8 =	72
150.51	4.8089999999999975	Hfalse	1.0	2.283	6 x 7 =	49
155.319	4.410000000000025	Htrue	1.0	1.104	7 x 6 =	42
159.729	4.408999999999992	Efalse	1.0	1.154	4 x 3 =	9
164.138	4.408999999999992	Efalse	1.0	1.615	2 x 4 =	12
168.547	4.810000000000002	Etrue	1.0	1.168	4 x 2 =	8
173.357	4.408999999999992	Hfalse	1.0	1.64	7 x 9 =	54
177.766	4.810000000000002	Hfalse	1.0	1.564	7 x 8 =	64
182.576	3.8070000000000164	control	1.0	0.546	n/a	/BLUEbox.bmp
186.383	4.810000000000002	Etrue	1.0	0.442	5 x 2 =	10
191.193	4.810000000000002	Htrue	1.0	1.168	6 x 9 =	54
196.00300000000001	4.403999999999996	Etrue	1.0	1.039	2 x 5 =	10
200.407	22.006	n/a	n/a	n/a	n/a	/REDbox.bmp
