onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
0.0	4.009	Etrue	1.0	1.192	3 x 5 =	15
4.009	4.409000000000006	Hfalse	0.0	1.905	7 x 6 =	48
8.418000000000006	4.007999999999996	Efalse	1.0	2.055	2 x 3 =	9
12.426000000000002	4.408999999999999	Etrue	1.0	0.85	3 x 2 =	6
16.835	4.008000000000003	Htrue	1.0	1.385	7 x 6 =	42
20.843000000000004	3.006999999999998	control	1.0	0.581	n/a	/BLUEbox.bmp
23.85	3.0060000000000002	control	1.0	0.525	n/a	/BLUEbox.bmp
26.856	4.008000000000003	Hfalse	0.0	1.626	6 x 8 =	56
30.864000000000004	3.0060000000000002	control	1.0	0.777	n/a	/BLUEbox.bmp
33.870000000000005	4.810000000000002	Htrue	1.0	1.299	9 x 7 =	63
38.68000000000001	3.8079999999999927	control	1.0	0.514	n/a	/BLUEbox.bmp
42.488	4.409000000000006	Etrue	1.0	1.124	5 x 2 =	10
46.897000000000006	4.007999999999996	Efalse	1.0	1.08	2 x 5 =	15
50.905	4.007999999999996	Htrue	0.0	1.126	8 x 9 =	72
54.913	4.810000000000002	Htrue	0.0	2.38	8 x 7 =	56
59.723	4.00800000000001	Htrue	0.0	1.294	7 x 9 =	63
63.73100000000001	4.809999999999988	Htrue	1.0	2.234	9 x 6 =	54
68.541	3.808000000000007	control	1.0	0.607	n/a	/BLUEbox.bmp
72.349	3.0060000000000002	control	1.0	0.548	n/a	/BLUEbox.bmp
75.355	4.409000000000006	Etrue	1.0	1.478	4 x 5 =	20
79.76400000000001	3.4069999999999965	control	1.0	0.656	n/a	/BLUEbox.bmp
83.171	4.009	Htrue	1.0	1.132	8 x 6 =	48
87.18	4.408999999999992	Htrue	0.0	0.916	9 x 6 =	54
91.589	4.00800000000001	Etrue	1.0	0.591	5 x 4 =	20
95.59700000000001	4.810000000000002	Etrue	1.0	1.24	2 x 4 =	8
100.40700000000001	3.4069999999999823	control	1.0	0.824	n/a	/BLUEbox.bmp
103.814	4.810000000000002	Etrue	1.0	1.034	3 x 2 =	6
108.624	4.810000000000002	Efalse	1.0	1.286	4 x 2 =	10
113.434	3.4070000000000107	control	1.0	0.869	n/a	/BLUEbox.bmp
116.84100000000001	3.4069999999999823	control	1.0	0.643	n/a	/BLUEbox.bmp
120.24799999999999	4.40900000000002	Etrue	1.0	0.841	3 x 4 =	12
124.65700000000001	4.810000000000002	Efalse	1.0	1.166	4 x 5 =	15
129.467	3.806999999999988	control	1.0	2.092	n/a	/BLUEbox.bmp
133.274	4.0090000000000146	Hfalse	1.0	1.539	8 x 6 =	54
137.28300000000002	4.408999999999992	Htrue	0.0	1.438	9 x 7 =	63
141.692	4.408999999999992	Etrue	1.0	2.632	5 x 4 =	20
146.101	4.408999999999992	Htrue	1.0	1.214	9 x 8 =	72
150.51	4.810000000000002	Hfalse	0.0	1.817	6 x 7 =	49
155.32	4.40900000000002	Htrue	1.0	0.942	7 x 6 =	42
159.729	4.408999999999992	Efalse	1.0	1.194	4 x 3 =	9
164.138	4.408999999999992	Efalse	1.0	1.082	2 x 4 =	12
168.547	4.810000000000002	Etrue	1.0	0.892	4 x 2 =	8
173.357	4.408999999999992	Hfalse	1.0	2.101	7 x 9 =	54
177.766	4.810000000000002	Hfalse	0.0	1.105	7 x 8 =	64
182.576	3.808000000000021	control	1.0	0.692	n/a	/BLUEbox.bmp
186.38400000000001	4.810000000000002	Etrue	1.0	0.961	5 x 2 =	10
191.19400000000002	4.8089999999999975	Htrue	0.0	1.206	6 x 9 =	54
196.00300000000001	4.403999999999996	Etrue	1.0	1.116	2 x 5 =	10
200.407	22.006	n/a	n/a	n/a	n/a	/REDbox.bmp
