onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
0.0	4.003	easy	0.0	0.749	task-Num/dot3_12-17.bmp	task-Num/dot3_36-41.bmp
4.003	4.003	hard	0.0	0.484	task-Num/dot3_36-100.bmp	task-Num/dot3_24-28.bmp
8.006	4.804000000000002	medium	0.0	0.331	task-Num/dot3_18-13.bmp	task-Num/dot3_36-61.bmp
12.810000000000002	4.003	medium	1.0	0.553	task-Num/dot3_18-16.bmp	task-Num/dot3_36-64.bmp
16.813000000000002	4.003	medium	0.0	0.535	task-Num/dot3_18-17.bmp	task-Num/dot3_36-65.bmp
20.816000000000003	3.0020000000000024	control	1.0	0.57	n/a	/BLUEbox.bmp
23.818000000000005	4.803999999999995	medium	1.0	0.528	task-Num/dot3_36-78.bmp	task-Num/dot3_18-30.bmp
28.622	4.003	hard	1.0	0.529	task-Num/dot3_36-97.bmp	task-Num/dot3_24-25.bmp
32.625	3.8020000000000067	control	1.0	0.485	n/a	/BLUEbox.bmp
36.42700000000001	3.003	control	1.0	0.526	n/a	/BLUEbox.bmp
39.43000000000001	3.0019999999999953	control	1.0	0.689	n/a	/BLUEbox.bmp
42.432	4.003	easy	1.0	0.293	task-Num/dot3_12-16.bmp	task-Num/dot3_36-40.bmp
46.435	4.403000000000006	medium	0.0	0.456	task-Num/dot3_18-14.bmp	task-Num/dot3_36-62.bmp
50.83800000000001	4.003	easy	1.0	0.631	task-Num/dot3_36-51.bmp	task-Num/dot3_12-27.bmp
54.84100000000001	3.003	control	1.0	0.647	n/a	/BLUEbox.bmp
57.84400000000001	4.003	hard	1.0	0.623	task-Num/dot3_24-17.bmp	task-Num/dot3_36-89.bmp
61.84700000000001	3.8019999999999925	control	1.0	0.652	n/a	/BLUEbox.bmp
65.649	4.403999999999996	hard	0.0	0.663	task-Num/dot3_24-16.bmp	task-Num/dot3_36-88.bmp
70.053	4.8030000000000115	medium	0.0	0.686	task-Num/dot3_36-74.bmp	task-Num/dot3_18-26.bmp
74.85600000000001	4.003	easy	0.0	0.668	task-Num/dot3_12-15.bmp	task-Num/dot3_36-39.bmp
78.85900000000001	3.4029999999999916	control	1.0	2.736	n/a	/BLUEbox.bmp
82.262	4.804000000000002	hard	1.0	0.561	task-Num/dot3_24-18.bmp	task-Num/dot3_36-90.bmp
87.066	4.003	hard	0.0	0.62	task-Num/dot3_36-99.bmp	task-Num/dot3_24-27.bmp
91.069	3.402000000000001	control	1.0	0.574	n/a	/BLUEbox.bmp
94.471	4.804000000000002	easy	1.0	0.585	task-Num/dot3_36-50.bmp	task-Num/dot3_12-26.bmp
99.275	4.402999999999992	hard	0.0	0.783	task-Num/dot3_24-13.bmp	task-Num/dot3_36-85.bmp
103.678	4.003000000000014	medium	0.0	0.776	task-Num/dot3_18-18.bmp	task-Num/dot3_36-66.bmp
107.68100000000001	4.804000000000002	hard	0.0	0.691	task-Num/dot3_36-98.bmp	task-Num/dot3_24-26.bmp
112.48500000000001	3.401999999999987	control	1.0	n/a	n/a	/BLUEbox.bmp
115.887	4.804000000000002	hard	0.0	0.531	task-Num/dot3_36-102.bmp	task-Num/dot3_24-30.bmp
120.691	3.8029999999999973	control	1.0	0.586	n/a	/BLUEbox.bmp
124.494	3.4020000000000152	control	1.0	0.499	n/a	/BLUEbox.bmp
127.89600000000002	4.403999999999996	medium	1.0	0.523	task-Num/dot3_36-73.bmp	task-Num/dot3_18-25.bmp
132.3	4.802999999999997	medium	1.0	0.496	task-Num/dot3_36-77.bmp	task-Num/dot3_18-29.bmp
137.103	4.804000000000002	easy	1.0	0.288	task-Num/dot3_12-18.bmp	task-Num/dot3_36-42.bmp
141.907	4.402999999999992	easy	1.0	0.697	task-Num/dot3_36-52.bmp	task-Num/dot3_12-28.bmp
146.31	4.804000000000002	easy	0.0	0.776	task-Num/dot3_36-54.bmp	task-Num/dot3_12-30.bmp
151.114	4.804000000000002	hard	0.0	0.466	task-Num/dot3_24-14.bmp	task-Num/dot3_36-86.bmp
155.918	4.802999999999997	medium	0.0	0.73	task-Num/dot3_36-76.bmp	task-Num/dot3_18-28.bmp
160.721	4.403999999999996	medium	1.0	0.542	task-Num/dot3_36-75.bmp	task-Num/dot3_18-27.bmp
165.125	4.402999999999992	easy	0.0	0.543	task-Num/dot3_12-13.bmp	task-Num/dot3_36-37.bmp
169.528	3.8030000000000257	control	1.0	0.507	n/a	/BLUEbox.bmp
173.33100000000002	4.402999999999992	hard	0.0	0.429	task-Num/dot3_24-15.bmp	task-Num/dot3_36-87.bmp
177.734	4.402999999999992	easy	1.0	0.271	task-Num/dot3_36-49.bmp	task-Num/dot3_12-25.bmp
182.137	4.403999999999996	medium	0.0	0.515	task-Num/dot3_18-15.bmp	task-Num/dot3_36-63.bmp
186.541	4.40300000000002	easy	1.0	0.425	task-Num/dot3_12-14.bmp	task-Num/dot3_36-38.bmp
190.94400000000002	4.803999999999974	easy	1.0	0.982	task-Num/dot3_36-53.bmp	task-Num/dot3_12-29.bmp
195.748	4.4010000000000105	hard	1.0	0.767	task-Num/dot3_36-101.bmp	task-Num/dot3_24-29.bmp
200.149	22.001000000000005	n/a	n/a	n/a	n/a	/REDbox.bmp
