onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
0.0	4.008000000000003	Etrue	0.0	0.395	5 - 2 =	3
4.008000000000003	4.408999999999999	EFalse	1.0	0.45	8 - 5 =	2
8.417000000000002	3.0060000000000002	control	1.0	0.533	n/a	/BLUEbox.bmp
11.423000000000002	4.009	HTrue	1.0	0.345	9 - 7 =	2
15.432000000000002	4.008000000000003	Etrue	1.0	0.428	8 - 5 =	3
19.440000000000005	3.0060000000000002	control	1.0	0.423	n/a	/BLUEbox.bmp
22.446000000000005	4.007999999999996	Etrue	1.0	0.31	5 - 2 =	3
26.454	4.008000000000003	Hfalse	1.0	0.453	8 - 2 =	7
30.462000000000003	4.009	EFalse	1.0	0.484	5 - 2 =	2
34.471000000000004	3.0060000000000002	control	1.0	0.586	n/a	/BLUEbox.bmp
37.477000000000004	4.810000000000002	EFalse	1.0	0.449	8 - 7 =	3
42.287000000000006	3.0060000000000002	control	1.0	0.462	n/a	/BLUEbox.bmp
45.293000000000006	4.810000000000002	HTrue	1.0	0.468	7 - 2 =	5
50.10300000000001	4.809999999999988	Hfalse	1.0	0.384	7 - 2 =	6
54.913	4.809000000000012	HTrue	1.0	0.348	8 - 2 =	6
59.72200000000001	4.208999999999989	HTrue	1.0	0.344	9 - 2 =	7
63.931	3.4070000000000107	control	1.0	0.571	n/a	/BLUEbox.bmp
67.33800000000001	4.007999999999996	Etrue	1.0	0.287	6 - 5 =	1
71.346	4.409000000000006	Etrue	1.0	0.452	6 - 4 =	2
75.75500000000001	3.8079999999999927	control	1.0	0.637	n/a	/BLUEbox.bmp
79.563	4.007999999999996	EFalse	1.0	0.45	5 - 3 =	1
83.571	4.009	HTrue	1.0	0.399	7 - 4 =	3
87.58	3.4070000000000107	control	1.0	0.567	n/a	/BLUEbox.bmp
90.98700000000001	4.207999999999984	HTrue	1.0	0.38	7 - 4 =	3
95.195	4.40900000000002	Etrue	1.0	0.392	6 - 5 =	1
99.60400000000001	3.8079999999999927	control	1.0	0.838	n/a	/BLUEbox.bmp
103.412	4.810000000000002	Etrue	1.0	0.391	3 - 2 =	1
108.22200000000001	4.007999999999981	Hfalse	1.0	0.487	8 - 6 =	4
112.22999999999999	4.40900000000002	Hfalse	1.0	0.454	9 - 4 =	4
116.63900000000001	4.810000000000002	Etrue	1.0	0.388	8 - 7 =	1
121.44900000000001	4.810000000000002	HTrue	1.0	0.382	8 - 6 =	2
126.25900000000001	4.408999999999992	Etrue	1.0	0.331	5 - 3 =	2
130.668	4.408999999999992	Etrue	1.0	0.331	5 - 4 =	1
135.077	4.810000000000002	Etrue	1.0	0.34	4 - 3 =	1
139.887	4.408999999999992	HTrue	1.0	0.387	9 - 2 =	7
144.296	4.40900000000002	Hfalse	1.0	0.389	9 - 7 =	4
148.705	4.810000000000002	Etrue	1.0	0.369	8 - 7 =	1
153.51500000000001	3.8079999999999927	control	1.0	0.432	n/a	/BLUEbox.bmp
157.323	3.4069999999999823	control	1.0	0.397	n/a	/BLUEbox.bmp
160.73	3.808000000000021	control	1.0	0.5	n/a	/BLUEbox.bmp
164.538	4.408999999999992	HTrue	1.0	0.372	9 - 4 =	5
168.947	4.408999999999992	HTrue	1.0	0.368	6 - 2 =	4
173.356	4.810000000000002	EFalse	1.0	0.442	4 - 3 =	2
178.166	4.8089999999999975	Hfalse	1.0	0.483	7 - 3 =	3
182.975	3.4070000000000107	control	1.0	0.581	n/a	/BLUEbox.bmp
186.382	4.810000000000002	EFalse	1.0	0.412	3 - 2 =	2
191.192	4.408999999999992	HTrue	1.0	0.404	9 - 6 =	3
195.601	4.804000000000002	HTrue	1.0	0.627	7 - 2 =	5
200.405	22.007000000000005	n/a	n/a	n/a	n/a	/REDbox.bmp
