onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
0.0	3.998000000000001	easy	0.0	1.24	task-Num/dot3_12-17.bmp	task-Num/dot3_36-41.bmp
3.998000000000001	3.9979999999999976	hard	0.0	1.713	task-Num/dot3_36-100.bmp	task-Num/dot3_24-28.bmp
7.995999999999999	4.798000000000002	medium	0.0	1.46	task-Num/dot3_18-13.bmp	task-Num/dot3_36-61.bmp
12.794	3.9979999999999976	medium	0.0	1.243	task-Num/dot3_18-16.bmp	task-Num/dot3_36-64.bmp
16.791999999999998	3.9980000000000047	medium	0.0	1.348	task-Num/dot3_18-17.bmp	task-Num/dot3_36-65.bmp
20.790000000000003	2.9989999999999952	control	1.0	0.687	n/a	/BLUEbox.bmp
23.788999999999998	4.797000000000004	medium	1.0	1.179	task-Num/dot3_36-78.bmp	task-Num/dot3_18-30.bmp
28.586000000000002	3.9989999999999917	hard	0.0	1.729	task-Num/dot3_36-97.bmp	task-Num/dot3_24-25.bmp
32.584999999999994	3.798000000000002	control	1.0	1.915	n/a	/BLUEbox.bmp
36.382999999999996	2.9980000000000047	control	1.0	1.677	n/a	/BLUEbox.bmp
39.381	2.9989999999999952	control	1.0	1.566	n/a	/BLUEbox.bmp
42.379999999999995	3.9980000000000047	easy	0.0	1.308	task-Num/dot3_12-16.bmp	task-Num/dot3_36-40.bmp
46.378	4.397999999999996	medium	0.0	0.786	task-Num/dot3_18-14.bmp	task-Num/dot3_36-62.bmp
50.775999999999996	3.9980000000000047	easy	0.0	1.146	task-Num/dot3_36-51.bmp	task-Num/dot3_12-27.bmp
54.774	2.9989999999999952	control	1.0	1.734	n/a	/BLUEbox.bmp
57.772999999999996	3.9980000000000047	hard	0.0	1.53	task-Num/dot3_24-17.bmp	task-Num/dot3_36-89.bmp
61.771	3.798000000000002	control	1.0	1.662	n/a	/BLUEbox.bmp
65.569	4.397999999999996	hard	1.0	1.258	task-Num/dot3_24-16.bmp	task-Num/dot3_36-88.bmp
69.967	4.798000000000002	medium	0.0	1.941	task-Num/dot3_36-74.bmp	task-Num/dot3_18-26.bmp
74.765	3.9979999999999905	easy	0.0	1.781	task-Num/dot3_12-15.bmp	task-Num/dot3_36-39.bmp
78.76299999999999	3.399000000000001	control	1.0	1.757	n/a	/BLUEbox.bmp
82.16199999999999	4.797000000000011	hard	0.0	1.163	task-Num/dot3_24-18.bmp	task-Num/dot3_36-90.bmp
86.959	3.9989999999999952	hard	1.0	1.698	task-Num/dot3_36-99.bmp	task-Num/dot3_24-27.bmp
90.958	3.397999999999996	control	1.0	2.145	n/a	/BLUEbox.bmp
94.356	4.798000000000002	easy	0.0	1.367	task-Num/dot3_36-50.bmp	task-Num/dot3_12-26.bmp
99.154	4.397999999999996	hard	0.0	1.258	task-Num/dot3_24-13.bmp	task-Num/dot3_36-85.bmp
103.55199999999999	3.9979999999999905	medium	1.0	1.248	task-Num/dot3_18-18.bmp	task-Num/dot3_36-66.bmp
107.54999999999998	4.798000000000002	hard	1.0	1.355	task-Num/dot3_36-98.bmp	task-Num/dot3_24-26.bmp
112.34799999999998	3.3980000000000246	control	1.0	1.274	n/a	/BLUEbox.bmp
115.74600000000001	4.797999999999973	hard	1.0	1.321	task-Num/dot3_36-102.bmp	task-Num/dot3_24-30.bmp
120.54399999999998	3.798000000000002	control	1.0	1.871	n/a	/BLUEbox.bmp
124.34199999999998	3.399000000000001	control	1.0	1.442	n/a	/BLUEbox.bmp
127.74099999999999	4.39700000000002	medium	1.0	1.307	task-Num/dot3_36-73.bmp	task-Num/dot3_18-25.bmp
132.138	4.798000000000002	medium	0.0	1.345	task-Num/dot3_36-77.bmp	task-Num/dot3_18-29.bmp
136.936	4.798000000000002	easy	1.0	1.177	task-Num/dot3_12-18.bmp	task-Num/dot3_36-42.bmp
141.734	4.397999999999996	easy	1.0	1.362	task-Num/dot3_36-52.bmp	task-Num/dot3_12-28.bmp
146.132	4.798000000000002	easy	1.0	1.555	task-Num/dot3_36-54.bmp	task-Num/dot3_12-30.bmp
150.93	4.798000000000002	hard	0.0	1.386	task-Num/dot3_24-14.bmp	task-Num/dot3_36-86.bmp
155.728	4.796999999999997	medium	1.0	1.235	task-Num/dot3_36-76.bmp	task-Num/dot3_18-28.bmp
160.525	4.397999999999996	medium	1.0	1.113	task-Num/dot3_36-75.bmp	task-Num/dot3_18-27.bmp
164.923	4.397999999999996	easy	1.0	1.15	task-Num/dot3_12-13.bmp	task-Num/dot3_36-37.bmp
169.321	3.7990000000000066	control	1.0	1.617	n/a	/BLUEbox.bmp
173.12	4.396999999999991	hard	1.0	1.39	task-Num/dot3_24-15.bmp	task-Num/dot3_36-87.bmp
177.517	4.397999999999996	easy	1.0	0.709	task-Num/dot3_36-49.bmp	task-Num/dot3_12-25.bmp
181.915	4.397999999999996	medium	0.0	1.139	task-Num/dot3_18-15.bmp	task-Num/dot3_36-63.bmp
186.313	4.397999999999996	easy	1.0	1.53	task-Num/dot3_12-14.bmp	task-Num/dot3_36-38.bmp
190.71099999999998	4.798000000000002	easy	1.0	1.321	task-Num/dot3_36-53.bmp	task-Num/dot3_12-29.bmp
195.509	4.399000000000001	hard	1.0	1.304	task-Num/dot3_36-101.bmp	task-Num/dot3_24-29.bmp
199.908	21.998999999999995	n/a	n/a	n/a	n/a	/REDbox.bmp
