onset	duration	trial_type	accuracy	response_time	prime_stim	target_stim
0.0	4.809999999999999	EFalse	1.0	1.824	6 - 5 =	2
4.809999999999999	4.008000000000003	Etrue	1.0	1.087	7 - 6 =	1
8.818000000000001	3.006999999999998	control	1.0	0.58	n/a	/BLUEbox.bmp
11.825	4.008000000000003	HTrue	1.0	1.205	8 - 3 =	5
15.833000000000002	4.007999999999996	Hfalse	1.0	1.326	8 - 3 =	4
19.840999999999998	4.008000000000003	HTrue	1.0	1.457	6 - 2 =	4
23.849	4.007999999999996	Etrue	1.0	0.674	7 - 6 =	1
27.856999999999996	3.007000000000005	control	1.0	0.5	n/a	/BLUEbox.bmp
30.864	4.007999999999999	Etrue	1.0	1.043	4 - 3 =	1
34.872	4.809999999999988	HTrue	1.0	1.093	8 - 3 =	5
39.68199999999999	3.0060000000000002	control	1.0	0.466	n/a	/BLUEbox.bmp
42.68799999999999	3.207000000000008	control	1.0	0.455	n/a	/BLUEbox.bmp
45.894999999999996	4.007999999999996	HTrue	1.0	1.103	8 - 2 =	6
49.90299999999999	4.00800000000001	EFalse	1.0	1.184	5 - 4 =	2
53.911	4.809999999999988	Hfalse	1.0	2.122	9 - 3 =	5
58.72099999999999	4.810000000000002	Etrue	1.0	1.094	9 - 8 =	1
63.53099999999999	3.4069999999999965	control	1.0	0.599	n/a	/BLUEbox.bmp
66.93799999999999	4.00800000000001	Etrue	1.0	1.061	3 - 2 =	1
70.946	4.408999999999992	Etrue	1.0	1.494	8 - 5 =	3
75.35499999999999	4.00800000000001	EFalse	1.0	1.163	7 - 6 =	3
79.363	3.4069999999999965	control	1.0	0.462	n/a	/BLUEbox.bmp
82.77	4.009	HTrue	1.0	1.761	9 - 3 =	6
86.779	3.807000000000002	control	1.0	0.534	n/a	/BLUEbox.bmp
90.586	4.409999999999997	HTrue	1.0	1.003	9 - 4 =	5
94.996	4.8089999999999975	EFalse	1.0	1.28	6 - 4 =	1
99.80499999999999	4.408999999999992	Hfalse	1.0	1.131	6 - 2 =	5
104.21399999999998	4.409999999999997	HTrue	1.0	1.417	9 - 7 =	2
108.62399999999998	4.40900000000002	HTrue	1.0	1.248	9 - 3 =	6
113.033	4.810000000000002	Hfalse	1.0	1.151	9 - 2 =	8
117.843	4.408999999999992	HTrue	1.0	1.514	9 - 6 =	3
122.252	4.408999999999992	Etrue	1.0	1.169	5 - 3 =	2
126.66099999999999	4.8100000000000165	HTrue	1.0	1.513	7 - 3 =	4
131.471	3.8070000000000164	control	1.0	0.532	n/a	/BLUEbox.bmp
135.27800000000002	3.8079999999999927	control	1.0	0.527	n/a	/BLUEbox.bmp
139.086	4.408999999999992	Etrue	1.0	1.039	6 - 4 =	2
143.495	4.810000000000002	Etrue	1.0	1.145	5 - 4 =	1
148.305	3.4070000000000107	control	1.0	0.553	n/a	/BLUEbox.bmp
151.71200000000002	4.408999999999992	Hfalse	1.0	1.211	9 - 6 =	5
156.121	3.4070000000000107	control	1.0	0.526	n/a	/BLUEbox.bmp
159.52800000000002	4.810000000000002	Etrue	1.0	1.095	7 - 5 =	2
164.33800000000002	4.609999999999985	Hfalse	1.0	1.071	7 - 4 =	2
168.948	4.8089999999999975	HTrue	1.0	0.785	8 - 6 =	2
173.757	4.408999999999992	EFalse	1.0	1.013	7 - 5 =	1
178.166	4.410000000000025	EFalse	1.0	1.021	9 - 8 =	3
182.57600000000002	4.8089999999999975	HTrue	1.0	1.043	7 - 3 =	4
187.38500000000002	4.408999999999992	Etrue	1.0	1.049	9 - 8 =	1
191.794	3.8079999999999927	control	1.0	0.426	n/a	/BLUEbox.bmp
195.602	4.804000000000002	Etrue	1.0	1.168	7 - 5 =	2
200.406	22.007000000000005	n/a	n/a	n/a	n/a	/REDbox.bmp
